Sample,Round,Depth,Date,Lake,Location,Parasite,Concentration,ConcentrationLog10Plus1
W11B0,11,0,11/1/21,Walsh,Basin,Metschnikowia,1337.3,3.126553478
W11B1,11,1,11/1/21,Walsh,Basin,Metschnikowia,1231.95,3.090945465
W11B2,11,2,11/1/21,Walsh,Basin,Metschnikowia,2367.15,3.374409207
W11B3,11,3,11/1/21,Walsh,Basin,Metschnikowia,1438.35,3.158166412
W11B4,11,4,11/1/21,Walsh,Basin,Metschnikowia,1952.2,3.290746716
W11B5,11,5,11/1/21,Walsh,Basin,Metschnikowia,1231.95,3.090945465
W11B6,11,6,11/1/21,Walsh,Basin,Metschnikowia,1130.9,3.05380806
W12B0,12,0,11/12/21,Walsh,Basin,Metschnikowia,206.4,2.316808752
W12B1,12,1,11/12/21,Walsh,Basin,Metschnikowia,924.5,2.966376423
W12B2,12,2,11/12/21,Walsh,Basin,Metschnikowia,823.45,2.916164322
W12B3,12,3,11/12/21,Walsh,Basin,Metschnikowia,1234.1,3.091702122
W12B4,12,4,11/12/21,Walsh,Basin,Metschnikowia,513.85,2.711680717
W12B5,12,5,11/12/21,Walsh,Basin,Metschnikowia,2676.75,3.427770028
W12B6,12,6,11/12/21,Walsh,Basin,Metschnikowia,2158.6,3.334373319
W1B1,1,1,6/14/21,Walsh,Basin,Pasteuria,0,0
W1B2,1,2,6/14/21,Walsh,Basin,Pasteuria,0,0
W1B3,1,3,6/14/21,Walsh,Basin,Pasteuria,0,0
W1B4,1,4,6/14/21,Walsh,Basin,Pasteuria,0,0
W1B5,1,5,6/14/21,Walsh,Basin,Pasteuria,103.2,2.017867719
W2B1,2,1,6/28/21,Walsh,Basin,Pasteuria,513.85,2.711680717
W2B2,2,2,6/28/21,Walsh,Basin,Pasteuria,410.65,2.61452812
W2B3,2,3,6/28/21,Walsh,Basin,Pasteuria,206.4,2.316808752
W2B4,2,4,6/28/21,Walsh,Basin,Pasteuria,307.45,2.489184775
W2B5,2,5,6/28/21,Walsh,Basin,Pasteuria,138.7524,2.145359275
W3B1,3,1,7/12/21,Walsh,Basin,Pasteuria,0,0
W3B2,3,2,7/12/21,Walsh,Basin,Pasteuria,0,0
W3B3,3,3,7/12/21,Walsh,Basin,Pasteuria,103.2,2.017867719
W3B4,3,4,7/12/21,Walsh,Basin,Pasteuria,0,0
W3B5,3,5,7/12/21,Walsh,Basin,Pasteuria,103.2,2.017867719
W4B1,4,1,7/26/21,Walsh,Basin,Pasteuria,0,0
W4B2,4,2,7/26/21,Walsh,Basin,Pasteuria,0,0
W4B3,4,3,7/26/21,Walsh,Basin,Pasteuria,0,0
W4B4,4,4,7/26/21,Walsh,Basin,Pasteuria,0,0
W4B5,4,5,7/26/21,Walsh,Basin,Pasteuria,0,0
W4B6,4,6,7/26/21,Walsh,Basin,Pasteuria,3426.627,3.534993555
W5B1,5,1,8/9/21,Walsh,Basin,Pasteuria,103.2,2.017867719
W5B2,5,2,8/9/21,Walsh,Basin,Pasteuria,1128.75,3.05298235
W5B3,5,3,8/9/21,Walsh,Basin,Pasteuria,0,0
W5B4,5,4,8/9/21,Walsh,Basin,Pasteuria,0,0
W5B5,5,5,8/9/21,Walsh,Basin,Pasteuria,51901,4.715184093
W6B1,6,1,8/23/21,Walsh,Basin,Pasteuria,103.2,2.017867719
W6B2,6,2,8/23/21,Walsh,Basin,Pasteuria,0,0
W6B3,6,3,8/23/21,Walsh,Basin,Pasteuria,0,0
W6B4,6,4,8/23/21,Walsh,Basin,Pasteuria,0,0
W6B5,6,5,8/23/21,Walsh,Basin,Pasteuria,0,0
W6B6,6,6,8/23/21,Walsh,Basin,Pasteuria,54656.9345,4.737653216
W7B0,7,0,9/7/21,Walsh,Basin,Pasteuria,103.2,2.017867719
W7B1,7,1,9/7/21,Walsh,Basin,Pasteuria,0,0
W7B2,7,2,9/7/21,Walsh,Basin,Pasteuria,0,0
W7B3,7,3,9/7/21,Walsh,Basin,Pasteuria,307.45,2.489184775
W7B4,7,4,9/7/21,Walsh,Basin,Pasteuria,307.45,2.489184775
W7B5,7,5,9/7/21,Walsh,Basin,Pasteuria,0,0
W8B0,8,0,9/20/21,Walsh,Basin,Pasteuria,1440.5,3.158814647
W8B1,8,1,9/20/21,Walsh,Basin,Pasteuria,1438.35,3.158166412
W8B2,8,2,9/20/21,Walsh,Basin,Pasteuria,1541.55,3.18823925
W8B3,8,3,9/20/21,Walsh,Basin,Pasteuria,823.45,2.916164322
W8B4,8,4,9/20/21,Walsh,Basin,Pasteuria,11848.65,4.073705523
W8B5,8,5,9/20/21,Walsh,Basin,Pasteuria,823.45,2.916164322
W8B6,8,6,9/20/21,Walsh,Basin,Pasteuria,84108,4.92484247
W9B0,9,0,10/4/21,Walsh,Basin,Pasteuria,410.65,2.61452812
W9B1,9,1,10/4/21,Walsh,Basin,Pasteuria,307.45,2.489184775
W9B2,9,2,10/4/21,Walsh,Basin,Pasteuria,823.45,2.916164322
W9B3,9,3,10/4/21,Walsh,Basin,Pasteuria,103.2,2.017867719
W9B4,9,4,10/4/21,Walsh,Basin,Pasteuria,0,0
W9B5,9,5,10/4/21,Walsh,Basin,Pasteuria,307.45,2.489184775
W9B6,9,6,10/4/21,Walsh,Basin,Pasteuria,136417.5,5.13487327
W10B0,10,0,10/18/21,Walsh,Basin,Pasteuria,0,0
W10B1,10,1,10/18/21,Walsh,Basin,Pasteuria,307.45,2.489184775
W10B2,10,2,10/18/21,Walsh,Basin,Pasteuria,103.2,2.017867719
W10B3,10,3,10/18/21,Walsh,Basin,Pasteuria,103.2,2.017867719
W10B4,10,4,10/18/21,Walsh,Basin,Pasteuria,0,0
W10B5,10,5,10/18/21,Walsh,Basin,Pasteuria,0,0
W10B6,10,6,10/18/21,Walsh,Basin,Pasteuria,2640.6515,3.421875523
W11B0,11,0,11/1/21,Walsh,Basin,Pasteuria,206.4,2.316808752
W11B1,11,1,11/1/21,Walsh,Basin,Pasteuria,309.6,2.492201451
W11B2,11,2,11/1/21,Walsh,Basin,Pasteuria,617.05,2.791023611
W11B3,11,3,11/1/21,Walsh,Basin,Pasteuria,307.45,2.489184775
W11B4,11,4,11/1/21,Walsh,Basin,Pasteuria,410.65,2.61452812
W11B5,11,5,11/1/21,Walsh,Basin,Pasteuria,516,2.713490543
W11B6,11,6,11/1/21,Walsh,Basin,Pasteuria,0,0
W12B0,12,0,11/12/21,Walsh,Basin,Pasteuria,0,0
W12B1,12,1,11/12/21,Walsh,Basin,Pasteuria,0,0
W12B2,12,2,11/12/21,Walsh,Basin,Pasteuria,0,0
W12B3,12,3,11/12/21,Walsh,Basin,Pasteuria,103.2,2.017867719
W12B4,12,4,11/12/21,Walsh,Basin,Pasteuria,0,0
W12B5,12,5,11/12/21,Walsh,Basin,Pasteuria,0,0
W12B6,12,6,11/12/21,Walsh,Basin,Pasteuria,410.65,2.61452812
W1B1,1,1,6/14/21,Walsh,Basin,Spirobacillus,35045,4.544638457
W1B2,1,2,6/14/21,Walsh,Basin,Spirobacillus,60049.5,4.778516628
W1B3,1,3,6/14/21,Walsh,Basin,Spirobacillus,7097.15,3.851145173
W1B4,1,4,6/14/21,Walsh,Basin,Spirobacillus,7924.9,3.899048589
W1B5,1,5,6/14/21,Walsh,Basin,Spirobacillus,1234.1,3.091702122
W2B1,2,1,6/28/21,Walsh,Basin,Spirobacillus,16806.55,4.225504412
W2B2,2,2,6/28/21,Walsh,Basin,Spirobacillus,9986.75,3.999467663
W2B3,2,3,6/28/21,Walsh,Basin,Spirobacillus,15361.75,4.186468963
W2B4,2,4,6/28/21,Walsh,Basin,Spirobacillus,28530.5,4.455324605
W2B5,2,5,6/28/21,Walsh,Basin,Spirobacillus,23717.98838,4.375096162
W3B1,3,1,7/12/21,Walsh,Basin,Spirobacillus,46225,4.664886315
W3B2,3,2,7/12/21,Walsh,Basin,Spirobacillus,39022.5,4.591326218
W3B3,3,3,7/12/21,Walsh,Basin,Spirobacillus,33604.5,4.526410361
W3B4,3,4,7/12/21,Walsh,Basin,Spirobacillus,22381.5,4.349908593
W3B5,3,5,7/12/21,Walsh,Basin,Spirobacillus,17122.6,4.233595074
W4B1,4,1,7/26/21,Walsh,Basin,Spirobacillus,42871,4.632173744
W4B2,4,2,7/26/21,Walsh,Basin,Spirobacillus,45687.5,4.6598069
W4B3,4,3,7/26/21,Walsh,Basin,Spirobacillus,36700.5,4.564683814
W4B4,4,4,7/26/21,Walsh,Basin,Spirobacillus,6989.65,3.844517559
W4B5,4,5,7/26/21,Walsh,Basin,Spirobacillus,15342.4,4.185921607
W4B6,4,6,7/26/21,Walsh,Basin,Spirobacillus,129638.55,5.112737515
W5B1,5,1,8/9/21,Walsh,Basin,Spirobacillus,211495.5,5.325303185
W5B2,5,2,8/9/21,Walsh,Basin,Spirobacillus,146974,5.167243469
W5B3,5,3,8/9/21,Walsh,Basin,Spirobacillus,93241.2,4.969612512
W5B4,5,4,8/9/21,Walsh,Basin,Spirobacillus,19689.7,4.294261155
W5B5,5,5,8/9/21,Walsh,Basin,Spirobacillus,4527.9,3.655992731
W6B1,6,1,8/23/21,Walsh,Basin,Spirobacillus,96685.5,4.985365839
W6B2,6,2,8/23/21,Walsh,Basin,Spirobacillus,91998.5,4.963785467
W6B3,6,3,8/23/21,Walsh,Basin,Spirobacillus,13383.75,4.126610264
W6B4,6,4,8/23/21,Walsh,Basin,Spirobacillus,11528.3,4.06180294
W6B5,6,5,8/23/21,Walsh,Basin,Spirobacillus,16415.25,4.215273957
W6B6,6,6,8/23/21,Walsh,Basin,Spirobacillus,197138.445,5.29477353
W7B0,7,0,9/7/21,Walsh,Basin,Spirobacillus,3087.4,3.489733544
W7B1,7,1,9/7/21,Walsh,Basin,Spirobacillus,14099.7,4.149240673
W7B2,7,2,9/7/21,Walsh,Basin,Spirobacillus,9464.3,3.976134383
W7B3,7,3,9/7/21,Walsh,Basin,Spirobacillus,13805.15,4.140072588
W7B4,7,4,9/7/21,Walsh,Basin,Spirobacillus,15245.65,4.183174431
W7B5,7,5,9/7/21,Walsh,Basin,Spirobacillus,8120.55,3.909638922
W8B0,8,0,9/20/21,Walsh,Basin,Spirobacillus,7002.55,3.845318234
W8B1,8,1,9/20/21,Walsh,Basin,Spirobacillus,5349.2,3.728370017
W8B2,8,2,9/20/21,Walsh,Basin,Spirobacillus,5142.8,3.711284074
W8B3,8,3,9/20/21,Walsh,Basin,Spirobacillus,2674.6,3.427421187
W8B4,8,4,9/20/21,Walsh,Basin,Spirobacillus,10917.7,4.038170934
W8B5,8,5,9/20/21,Walsh,Basin,Spirobacillus,27799.5,4.444052607
W8B6,8,6,9/20/21,Walsh,Basin,Spirobacillus,167700,5.224535652
W9B0,9,0,10/4/21,Walsh,Basin,Spirobacillus,5865.2,3.768356866
W9B1,9,1,10/4/21,Walsh,Basin,Spirobacillus,6688.65,3.825403396
W9B2,9,2,10/4/21,Walsh,Basin,Spirobacillus,2573.55,3.410701331
W9B3,9,3,10/4/21,Walsh,Basin,Spirobacillus,2463.9,3.391799305
W9B4,9,4,10/4/21,Walsh,Basin,Spirobacillus,2362.85,3.373619915
W9B5,9,5,10/4/21,Walsh,Basin,Spirobacillus,7813.1,3.892878965
W9B6,9,6,10/4/21,Walsh,Basin,Spirobacillus,254775,5.406158515
W10B0,10,0,10/18/21,Walsh,Basin,Spirobacillus,9569.65,3.980941434
W10B1,10,1,10/18/21,Walsh,Basin,Spirobacillus,10595.2,4.025150147
W10B2,10,2,10/18/21,Walsh,Basin,Spirobacillus,10197.45,4.008534171
W10B3,10,3,10/18/21,Walsh,Basin,Spirobacillus,11732.55,4.069429428
W10B4,10,4,10/18/21,Walsh,Basin,Spirobacillus,11020.9,4.042256466
W10B5,10,5,10/18/21,Walsh,Basin,Spirobacillus,12052.9,4.081127584
W10B6,10,6,10/18/21,Walsh,Basin,Spirobacillus,23575.094,4.372471854
W11B0,11,0,11/1/21,Walsh,Basin,Spirobacillus,2689.65,3.429857208
W11B1,11,1,11/1/21,Walsh,Basin,Spirobacillus,3293.8,3.517829057
W11B2,11,2,11/1/21,Walsh,Basin,Spirobacillus,4009.75,3.603225592
W11B3,11,3,11/1/21,Walsh,Basin,Spirobacillus,1747.95,3.242777394
W11B4,11,4,11/1/21,Walsh,Basin,Spirobacillus,2362.85,3.373619915
W11B5,11,5,11/1/21,Walsh,Basin,Spirobacillus,3506.65,3.545016252
W11B6,11,6,11/1/21,Walsh,Basin,Spirobacillus,2881,3.459693976
W12B0,12,0,11/12/21,Walsh,Basin,Spirobacillus,1438.35,3.158166412
W12B1,12,1,11/12/21,Walsh,Basin,Spirobacillus,513.85,2.711680717
W12B2,12,2,11/12/21,Walsh,Basin,Spirobacillus,1130.9,3.05380806
W12B3,12,3,11/12/21,Walsh,Basin,Spirobacillus,1335.15,3.125855216
W12B4,12,4,11/12/21,Walsh,Basin,Spirobacillus,718.1,2.856789289
W12B5,12,5,11/12/21,Walsh,Basin,Spirobacillus,1642.6,3.215796133
W12B6,12,6,11/12/21,Walsh,Basin,Spirobacillus,1027.7,3.01228874
W1NS1,1,1,6/14/21,Walsh,Nearshore,Blastulidium,0,0
W1NS2,1,2,6/14/21,Walsh,Nearshore,Blastulidium,0,0
W1NS3,1,3,6/14/21,Walsh,Nearshore,Blastulidium,0,0
W2NS1,2,1,6/28/21,Walsh,Nearshore,Blastulidium,0,0
W2NS2,2,2,6/28/21,Walsh,Nearshore,Blastulidium,0,0
W2NS3,2,3,6/28/21,Walsh,Nearshore,Blastulidium,206.4,2.316808752
W3NS1,3,1,7/12/21,Walsh,Nearshore,Blastulidium,410.65,2.61452812
W3NS2,3,2,7/12/21,Walsh,Nearshore,Blastulidium,0,0
W3NS3,3,3,7/12/21,Walsh,Nearshore,Blastulidium,617.05,2.791023611
W4NS1,4,1,7/26/21,Walsh,Nearshore,Blastulidium,513.85,2.711680717
W4NS2,4,2,7/26/21,Walsh,Nearshore,Blastulidium,410.65,2.61452812
W4NS3,4,3,7/26/21,Walsh,Nearshore,Blastulidium,823.45,2.916164322
W5NS1,5,1,8/9/21,Walsh,Nearshore,Blastulidium,410.65,2.61452812
W5NS2,5,2,8/9/21,Walsh,Nearshore,Blastulidium,1231.95,3.090945465
W5NS3,5,3,8/9/21,Walsh,Nearshore,Blastulidium,1541.55,3.18823925
W6NS1,6,1,8/23/21,Walsh,Nearshore,Blastulidium,5968.4,3.775930681
W6NS2,6,2,8/23/21,Walsh,Nearshore,Blastulidium,6581.15,3.818367775
W6NS3,6,3,8/23/21,Walsh,Nearshore,Blastulidium,184749.5,5.266585622
W6NS4,6,4,8/23/21,Walsh,Nearshore,Blastulidium,250369.65,5.398583417
W7NS1,7,1,9/7/21,Walsh,Nearshore,Blastulidium,7509.95,3.875694871
W7NS2,7,2,9/7/21,Walsh,Nearshore,Blastulidium,4523.6,3.655580191
W7NS3,7,3,9/7/21,Walsh,Nearshore,Blastulidium,16580.8,4.219631673
W8NS0,8,0,9/20/21,Walsh,Nearshore,Blastulidium,0,0
W8NS1,8,1,9/20/21,Walsh,Nearshore,Blastulidium,307.45,2.489184775
W8NS2,8,2,9/20/21,Walsh,Nearshore,Blastulidium,513.85,2.711680717
W8NS3,8,3,9/20/21,Walsh,Nearshore,Blastulidium,2158.6,3.334373319
W9NS0,9,0,10/4/21,Walsh,Nearshore,Blastulidium,103.2,2.017867719
W9NS1,9,1,10/4/21,Walsh,Nearshore,Blastulidium,614.9,2.789510204
W9NS2,9,2,10/4/21,Walsh,Nearshore,Blastulidium,2468.2,3.392556268
W9NS3,9,3,10/4/21,Walsh,Nearshore,Blastulidium,5961.95,3.775461168
W9NS4,9,4,10/4/21,Walsh,Nearshore,Blastulidium,4009.75,3.603225592
W10NS0,10,0,10/18/21,Walsh,Nearshore,Blastulidium,617.05,2.791023611
W10NS1,10,1,10/18/21,Walsh,Nearshore,Blastulidium,924.5,2.966376423
W10NS2,10,2,10/18/21,Walsh,Nearshore,Blastulidium,410.65,2.61452812
W10NS3,10,3,10/18/21,Walsh,Nearshore,Blastulidium,2670.3,3.426722664
W10NS4,10,4,10/18/21,Walsh,Nearshore,Blastulidium,5601.5025,3.748382059
W11NS0,11,0,11/1/21,Walsh,Nearshore,Blastulidium,103.2,2.017867719
W11NS1,11,1,11/1/21,Walsh,Nearshore,Blastulidium,0,0
W11NS2,11,2,11/1/21,Walsh,Nearshore,Blastulidium,821.3,2.91503029
W11NS3,11,3,11/1/21,Walsh,Nearshore,Blastulidium,513.85,2.711680717
W11NS4,11,4,11/1/21,Walsh,Nearshore,Blastulidium,1952.2,3.290746716
W12NS0,12,0,11/12/21,Walsh,Nearshore,Blastulidium,0,0
W12NS1,12,1,11/12/21,Walsh,Nearshore,Blastulidium,410.65,2.61452812
W12NS2,12,2,11/12/21,Walsh,Nearshore,Blastulidium,103.2,2.017867719
W12NS3,12,3,11/12/21,Walsh,Nearshore,Blastulidium,0,0
W12NS4,12,4,11/12/21,Walsh,Nearshore,Blastulidium,3143.3,3.497523976
W1NS1,1,1,6/14/21,Walsh,Nearshore,Ordospora,0,0
W1NS2,1,2,6/14/21,Walsh,Nearshore,Ordospora,0,0
W1NS3,1,3,6/14/21,Walsh,Nearshore,Ordospora,103.2,2.017867719
W2NS1,2,1,6/28/21,Walsh,Nearshore,Ordospora,0,0
W2NS2,2,2,6/28/21,Walsh,Nearshore,Ordospora,0,0
W2NS3,2,3,6/28/21,Walsh,Nearshore,Ordospora,0,0
W3NS1,3,1,7/12/21,Walsh,Nearshore,Ordospora,0,0
W3NS2,3,2,7/12/21,Walsh,Nearshore,Ordospora,0,0
W3NS3,3,3,7/12/21,Walsh,Nearshore,Ordospora,103.2,2.017867719
W4NS1,4,1,7/26/21,Walsh,Nearshore,Ordospora,0,0
W4NS2,4,2,7/26/21,Walsh,Nearshore,Ordospora,0,0
W4NS3,4,3,7/26/21,Walsh,Nearshore,Ordospora,0,0
W5NS1,5,1,8/9/21,Walsh,Nearshore,Ordospora,0,0
W5NS2,5,2,8/9/21,Walsh,Nearshore,Ordospora,0,0
W5NS3,5,3,8/9/21,Walsh,Nearshore,Ordospora,103.2,2.017867719
W6NS1,6,1,8/23/21,Walsh,Nearshore,Ordospora,206.4,2.316808752
W6NS2,6,2,8/23/21,Walsh,Nearshore,Ordospora,1747.95,3.242777394
W6NS3,6,3,8/23/21,Walsh,Nearshore,Ordospora,3085.25,3.489431103
W6NS4,6,4,8/23/21,Walsh,Nearshore,Ordospora,4301.505,3.633721384
W7NS1,7,1,9/7/21,Walsh,Nearshore,Ordospora,617.05,2.791023611
W7NS2,7,2,9/7/21,Walsh,Nearshore,Ordospora,1644.75,3.216363864
W7NS3,7,3,9/7/21,Walsh,Nearshore,Ordospora,821.3,2.91503029
W8NS0,8,0,9/20/21,Walsh,Nearshore,Ordospora,0,0
W8NS1,8,1,9/20/21,Walsh,Nearshore,Ordospora,617.05,2.791023611
W8NS2,8,2,9/20/21,Walsh,Nearshore,Ordospora,307.45,2.489184775
W8NS3,8,3,9/20/21,Walsh,Nearshore,Ordospora,821.3,2.91503029
W9NS0,9,0,10/4/21,Walsh,Nearshore,Ordospora,1747.95,3.242777394
W9NS1,9,1,10/4/21,Walsh,Nearshore,Ordospora,617.05,2.791023611
W9NS2,9,2,10/4/21,Walsh,Nearshore,Ordospora,617.05,2.791023611
W9NS3,9,3,10/4/21,Walsh,Nearshore,Ordospora,1438.35,3.158166412
W9NS4,9,4,10/4/21,Walsh,Nearshore,Ordospora,5553.45,3.744641062
W10NS0,10,0,10/18/21,Walsh,Nearshore,Ordospora,1747.95,3.242777394
W10NS1,10,1,10/18/21,Walsh,Nearshore,Ordospora,718.1,2.856789289
W10NS2,10,2,10/18/21,Walsh,Nearshore,Ordospora,1954.35,3.291224506
W10NS3,10,3,10/18/21,Walsh,Nearshore,Ordospora,7198.2,3.857284239
W10NS4,10,4,10/18/21,Walsh,Nearshore,Ordospora,47749.35,4.678976559
W11NS0,11,0,11/1/21,Walsh,Nearshore,Ordospora,206.4,2.316808752
W11NS1,11,1,11/1/21,Walsh,Nearshore,Ordospora,0,0
W11NS2,11,2,11/1/21,Walsh,Nearshore,Ordospora,103.2,2.017867719
W11NS3,11,3,11/1/21,Walsh,Nearshore,Ordospora,0,0
W11NS4,11,4,11/1/21,Walsh,Nearshore,Ordospora,121733,5.085411893
W12NS0,12,0,11/12/21,Walsh,Nearshore,Ordospora,0,0
W12NS1,12,1,11/12/21,Walsh,Nearshore,Ordospora,0,0
W12NS2,12,2,11/12/21,Walsh,Nearshore,Ordospora,0,0
W12NS3,12,3,11/12/21,Walsh,Nearshore,Ordospora,103.2,2.017867719
W12NS4,12,4,11/12/21,Walsh,Nearshore,Ordospora,8563.665,3.932710381
W1NS1,1,1,6/14/21,Walsh,Nearshore,Metschnikowia,0,0
W1NS2,1,2,6/14/21,Walsh,Nearshore,Metschnikowia,0,0
W1NS3,1,3,6/14/21,Walsh,Nearshore,Metschnikowia,0,0
W2NS1,2,1,6/28/21,Walsh,Nearshore,Metschnikowia,0,0
W2NS2,2,2,6/28/21,Walsh,Nearshore,Metschnikowia,0,0
W2NS3,2,3,6/28/21,Walsh,Nearshore,Metschnikowia,0,0
W3NS1,3,1,7/12/21,Walsh,Nearshore,Metschnikowia,0,0
W3NS2,3,2,7/12/21,Walsh,Nearshore,Metschnikowia,0,0
W3NS3,3,3,7/12/21,Walsh,Nearshore,Metschnikowia,0,0
W4NS1,4,1,7/26/21,Walsh,Nearshore,Metschnikowia,0,0
W4NS2,4,2,7/26/21,Walsh,Nearshore,Metschnikowia,0,0
W4NS3,4,3,7/26/21,Walsh,Nearshore,Metschnikowia,0,0
W5NS1,5,1,8/9/21,Walsh,Nearshore,Metschnikowia,103.2,2.017867719
W5NS2,5,2,8/9/21,Walsh,Nearshore,Metschnikowia,103.2,2.017867719
W5NS3,5,3,8/9/21,Walsh,Nearshore,Metschnikowia,0,0
W6NS1,6,1,8/23/21,Walsh,Nearshore,Metschnikowia,0,0
W6NS2,6,2,8/23/21,Walsh,Nearshore,Metschnikowia,0,0
W6NS3,6,3,8/23/21,Walsh,Nearshore,Metschnikowia,0,0
W6NS4,6,4,8/23/21,Walsh,Nearshore,Metschnikowia,0,0
W7NS1,7,1,9/7/21,Walsh,Nearshore,Metschnikowia,103.2,2.017867719
W7NS2,7,2,9/7/21,Walsh,Nearshore,Metschnikowia,0,0
W7NS3,7,3,9/7/21,Walsh,Nearshore,Metschnikowia,0,0
W8NS0,8,0,9/20/21,Walsh,Nearshore,Metschnikowia,0,0
W8NS1,8,1,9/20/21,Walsh,Nearshore,Metschnikowia,410.65,2.61452812
W8NS2,8,2,9/20/21,Walsh,Nearshore,Metschnikowia,206.4,2.316808752
W8NS3,8,3,9/20/21,Walsh,Nearshore,Metschnikowia,1541.55,3.18823925
W9NS0,9,0,10/4/21,Walsh,Nearshore,Metschnikowia,617.05,2.791023611
W9NS1,9,1,10/4/21,Walsh,Nearshore,Metschnikowia,617.05,2.791023611
W9NS2,9,2,10/4/21,Walsh,Nearshore,Metschnikowia,718.1,2.856789289
W9NS3,9,3,10/4/21,Walsh,Nearshore,Metschnikowia,2261.8,3.35464617
W9NS4,9,4,10/4/21,Walsh,Nearshore,Metschnikowia,7611,3.88149878
W10NS0,10,0,10/18/21,Walsh,Nearshore,Metschnikowia,1954.35,3.291224506
W10NS1,10,1,10/18/21,Walsh,Nearshore,Metschnikowia,2569.25,3.409975368
W10NS2,10,2,10/18/21,Walsh,Nearshore,Metschnikowia,3085.25,3.489431103
W10NS3,10,3,10/18/21,Walsh,Nearshore,Metschnikowia,11530.45,4.06188392
W10NS4,10,4,10/18/21,Walsh,Nearshore,Metschnikowia,47394.6,4.675738026
W11NS0,11,0,11/1/21,Walsh,Nearshore,Metschnikowia,4214,3.624797579
W11NS1,11,1,11/1/21,Walsh,Nearshore,Metschnikowia,924.5,2.966376423
W11NS2,11,2,11/1/21,Walsh,Nearshore,Metschnikowia,2984.2,3.474973433
W11NS3,11,3,11/1/21,Walsh,Nearshore,Metschnikowia,1231.95,3.090945465
W11NS4,11,4,11/1/21,Walsh,Nearshore,Metschnikowia,23680745,7.37439538
W12NS0,12,0,11/12/21,Walsh,Nearshore,Metschnikowia,720.25,2.858085826
W12NS1,12,1,11/12/21,Walsh,Nearshore,Metschnikowia,1130.9,3.05380806
W12NS2,12,2,11/12/21,Walsh,Nearshore,Metschnikowia,1027.7,3.01228874
W12NS3,12,3,11/12/21,Walsh,Nearshore,Metschnikowia,1133.05,3.054632203
W12NS4,12,4,11/12/21,Walsh,Nearshore,Metschnikowia,63121.85,4.800186599
W1NS1,1,1,6/14/21,Walsh,Nearshore,Pasteuria,0,0
W1NS2,1,2,6/14/21,Walsh,Nearshore,Pasteuria,0,0
W1NS3,1,3,6/14/21,Walsh,Nearshore,Pasteuria,0,0
W2NS1,2,1,6/28/21,Walsh,Nearshore,Pasteuria,0,0
W2NS2,2,2,6/28/21,Walsh,Nearshore,Pasteuria,0,0
W2NS3,2,3,6/28/21,Walsh,Nearshore,Pasteuria,0,0
W3NS1,3,1,7/12/21,Walsh,Nearshore,Pasteuria,0,0
W3NS2,3,2,7/12/21,Walsh,Nearshore,Pasteuria,0,0
W3NS3,3,3,7/12/21,Walsh,Nearshore,Pasteuria,0,0
W4NS1,4,1,7/26/21,Walsh,Nearshore,Pasteuria,103.2,2.017867719
W4NS2,4,2,7/26/21,Walsh,Nearshore,Pasteuria,0,0
W4NS3,4,3,7/26/21,Walsh,Nearshore,Pasteuria,0,0
W5NS1,5,1,8/9/21,Walsh,Nearshore,Pasteuria,0,0
W5NS2,5,2,8/9/21,Walsh,Nearshore,Pasteuria,0,0
W5NS3,5,3,8/9/21,Walsh,Nearshore,Pasteuria,0,0
W6NS1,6,1,8/23/21,Walsh,Nearshore,Pasteuria,0,0
W6NS2,6,2,8/23/21,Walsh,Nearshore,Pasteuria,0,0
W6NS3,6,3,8/23/21,Walsh,Nearshore,Pasteuria,103.2,2.017867719
W6NS4,6,4,8/23/21,Walsh,Nearshore,Pasteuria,2911.2075,3.464222316
W7NS1,7,1,9/7/21,Walsh,Nearshore,Pasteuria,103.2,2.017867719
W7NS2,7,2,9/7/21,Walsh,Nearshore,Pasteuria,307.45,2.489184775
W7NS3,7,3,9/7/21,Walsh,Nearshore,Pasteuria,103.2,2.017867719
W8NS0,8,0,9/20/21,Walsh,Nearshore,Pasteuria,0,0
W8NS1,8,1,9/20/21,Walsh,Nearshore,Pasteuria,0,0
W8NS2,8,2,9/20/21,Walsh,Nearshore,Pasteuria,0,0
W8NS3,8,3,9/20/21,Walsh,Nearshore,Pasteuria,206.4,2.316808752
W9NS0,9,0,10/4/21,Walsh,Nearshore,Pasteuria,103.2,2.017867719
W9NS1,9,1,10/4/21,Walsh,Nearshore,Pasteuria,0,0
W9NS2,9,2,10/4/21,Walsh,Nearshore,Pasteuria,103.2,2.017867719
W9NS3,9,3,10/4/21,Walsh,Nearshore,Pasteuria,206.4,2.316808752
W9NS4,9,4,10/4/21,Walsh,Nearshore,Pasteuria,1130.9,3.05380806
W10NS0,10,0,10/18/21,Walsh,Nearshore,Pasteuria,103.2,2.017867719
W10NS1,10,1,10/18/21,Walsh,Nearshore,Pasteuria,103.2,2.017867719
W10NS2,10,2,10/18/21,Walsh,Nearshore,Pasteuria,0,0
W10NS3,10,3,10/18/21,Walsh,Nearshore,Pasteuria,513.85,2.711680717
W10NS4,10,4,10/18/21,Walsh,Nearshore,Pasteuria,49132.875,4.691381017
W11NS0,11,0,11/1/21,Walsh,Nearshore,Pasteuria,103.2,2.017867719
W11NS1,11,1,11/1/21,Walsh,Nearshore,Pasteuria,0,0
W11NS2,11,2,11/1/21,Walsh,Nearshore,Pasteuria,0,0
