Date,B1,B2,B3,B4,B5,Surface
8/11/21 18:10,27.185,25.641,22.745,17.661,13.157,
8/11/21 18:15,27.175,25.705,22.734,17.865,13.125,
8/11/21 18:20,27.207,25.737,22.681,17.94,13.06,
8/11/21 18:25,27.239,25.737,22.627,17.94,13.114,
8/11/21 18:30,27.25,25.716,22.606,17.919,13.103,
8/11/21 18:35,27.271,25.716,22.552,17.93,13.275,
8/11/21 18:40,27.271,25.716,22.531,18.037,13.414,
8/11/21 18:45,27.26,25.737,22.541,18.166,13.575,
8/11/21 18:50,27.303,25.727,22.509,18.241,13.607,
8/11/21 18:55,27.303,25.748,22.498,18.316,13.65,
8/11/21 19:00,27.357,25.727,22.466,18.337,13.693,
8/11/21 19:05,27.325,25.748,22.413,18.348,13.747,
8/11/21 19:10,27.357,25.737,22.413,18.326,13.876,
8/11/21 19:15,27.336,25.77,22.423,18.219,14.036,
8/11/21 19:20,27.357,25.759,22.434,18.144,14.069,
8/11/21 19:25,27.357,25.791,22.402,17.994,14.069,
8/11/21 19:30,27.378,25.748,22.434,17.897,14.101,
8/11/21 19:35,27.378,25.705,22.445,17.801,14.133,
8/11/21 19:40,27.368,25.705,22.456,17.704,14.197,
8/11/21 19:45,27.357,25.705,22.413,17.683,14.187,
8/11/21 19:50,27.346,25.716,22.402,17.726,14.197,
8/11/21 19:55,27.314,25.727,22.423,17.715,14.079,
8/11/21 20:00,27.336,25.673,22.445,17.704,13.865,
8/11/21 20:05,27.303,25.652,22.434,17.672,13.693,
8/11/21 20:10,27.303,25.673,22.445,17.672,13.629,
8/11/21 20:15,27.293,25.641,22.477,17.672,13.618,
8/11/21 20:20,27.282,25.641,22.466,17.619,13.64,
8/11/21 20:25,27.271,25.598,22.466,17.597,13.661,
8/11/21 20:30,27.271,25.609,22.509,17.565,13.672,
8/11/21 20:35,27.239,25.63,22.541,17.576,13.64,
8/11/21 20:40,27.239,25.63,22.541,17.629,13.532,
8/11/21 20:45,27.25,25.63,22.552,17.694,13.35,
8/11/21 20:50,27.25,25.63,22.552,17.737,13.264,
8/11/21 20:55,27.228,25.652,22.595,17.747,13.211,
8/11/21 21:00,27.239,25.63,22.595,17.769,13.2,
8/11/21 21:05,27.207,25.662,22.616,17.769,13.2,
8/11/21 21:10,27.185,25.673,22.606,17.833,13.232,
8/11/21 21:15,27.196,25.695,22.606,17.844,13.286,
8/11/21 21:20,27.175,25.673,22.563,17.876,13.339,
8/11/21 21:25,27.175,25.705,22.574,17.908,13.382,
8/11/21 21:30,27.164,25.716,22.574,17.94,13.457,
8/11/21 21:35,27.175,25.705,22.563,17.962,13.532,
8/11/21 21:40,27.142,25.695,22.552,18.015,13.564,
8/11/21 21:45,27.132,25.705,22.531,18.037,13.607,
8/11/21 21:50,27.142,25.684,22.531,18.015,13.607,
8/11/21 21:55,27.142,25.673,22.509,18.026,13.65,
8/11/21 22:00,27.121,25.662,22.498,18.005,13.672,
8/11/21 22:05,27.132,25.662,22.498,17.983,13.682,
8/11/21 22:10,27.11,25.652,22.456,17.94,13.693,
8/11/21 22:15,27.121,25.641,22.498,17.919,13.693,
8/11/21 22:20,27.121,25.652,22.541,17.897,13.661,
8/11/21 22:25,27.11,25.662,22.531,17.93,13.65,
8/11/21 22:30,27.1,25.652,22.574,17.919,13.629,
8/11/21 22:35,27.078,25.641,22.574,17.897,13.586,
8/11/21 22:40,27.089,25.662,22.584,17.93,13.564,
8/11/21 22:45,27.078,25.652,22.616,17.897,13.575,
8/11/21 22:50,27.057,25.662,22.584,17.897,13.607,
8/11/21 22:55,27.057,25.673,22.606,17.919,13.65,
8/11/21 23:00,27.057,25.673,22.595,17.919,13.65,
8/11/21 23:05,27.035,25.684,22.574,17.94,13.672,
8/11/21 23:10,27.046,25.673,22.584,17.908,13.65,
8/11/21 23:15,27.035,25.684,22.574,17.897,13.65,
8/11/21 23:20,27.014,25.705,22.477,17.876,13.65,
8/11/21 23:25,27.024,25.662,22.413,17.833,13.629,
8/11/21 23:30,27.014,25.63,22.37,17.876,13.575,
8/11/21 23:35,26.992,25.587,22.413,17.908,13.607,
8/11/21 23:40,26.949,25.63,22.488,18.048,13.65,
8/11/21 23:45,26.96,25.587,22.616,18.09,13.607,
8/11/21 23:50,26.96,25.587,22.659,18.144,13.543,
8/11/21 23:55,26.939,25.598,22.681,18.133,13.446,
8/12/21 0:00,26.939,25.566,22.681,18.069,13.339,
8/12/21 0:05,26.906,25.652,22.67,18.005,13.339,
8/12/21 0:10,26.917,25.695,22.713,17.887,13.361,
8/12/21 0:15,26.896,25.673,22.692,17.812,13.393,
8/12/21 0:20,26.906,25.684,22.734,17.769,13.414,
8/12/21 0:25,26.842,25.716,22.734,17.726,13.511,
8/12/21 0:30,26.853,25.727,22.692,17.715,13.65,
8/12/21 0:35,26.842,25.748,22.67,17.726,13.747,
8/12/21 0:40,26.831,25.737,22.627,17.79,13.843,
8/12/21 0:45,26.831,25.727,22.638,17.812,13.865,
8/12/21 0:50,26.799,25.727,22.509,17.897,13.843,
8/12/21 0:55,26.799,25.737,22.466,17.962,13.779,
8/12/21 1:00,26.724,25.737,22.456,18.069,13.618,
8/12/21 1:05,26.724,25.716,22.413,18.09,13.554,
8/12/21 1:10,26.713,25.791,22.509,18.187,13.522,
8/12/21 1:15,26.692,25.791,22.574,18.241,13.446,
8/12/21 1:20,26.66,25.834,22.702,18.23,13.339,
8/12/21 1:25,26.638,25.963,22.713,18.273,13.436,
8/12/21 1:30,26.638,26.006,22.788,18.241,13.436,
8/12/21 1:35,26.628,25.963,22.692,18.058,13.457,
8/12/21 1:40,26.606,25.941,22.638,17.972,13.511,
8/12/21 1:45,26.574,26.016,22.681,17.93,13.597,
8/12/21 1:50,26.553,26.006,22.734,18.037,13.682,
8/12/21 1:55,26.52,26.07,22.734,18.09,13.758,
8/12/21 2:00,26.542,26.006,22.67,18.08,13.833,
8/12/21 2:05,26.531,25.973,22.638,18.176,14.036,
8/12/21 2:10,26.52,25.973,22.584,18.262,14.229,
8/12/21 2:15,26.531,25.888,22.649,18.241,14.337,
8/12/21 2:20,26.51,25.813,22.574,18.123,14.39,
8/12/21 2:25,26.499,25.716,22.563,18.005,14.358,
8/12/21 2:30,26.467,25.63,22.574,18.09,14.251,
8/12/21 2:35,26.477,25.598,22.616,18.176,14.026,
8/12/21 2:40,26.488,25.587,22.82,18.262,13.715,
8/12/21 2:45,26.467,25.598,22.97,18.208,13.511,
8/12/21 2:50,26.467,25.662,23.131,18.219,13.446,
8/12/21 2:55,26.456,25.684,23.131,18.058,13.371,
8/12/21 3:00,26.445,25.716,23.153,18.005,13.339,
8/12/21 3:05,26.424,25.727,23.013,17.908,13.479,
8/12/21 3:10,26.413,25.662,22.927,17.844,13.65,
8/12/21 3:15,26.381,25.684,22.927,17.897,13.833,
8/12/21 3:20,26.402,25.673,22.895,17.865,13.897,
8/12/21 3:25,26.392,25.727,22.863,17.94,14.069,
8/12/21 3:30,26.381,25.759,22.874,18.005,14.122,
8/12/21 3:35,26.381,25.705,22.82,18.08,14.079,
8/12/21 3:40,26.37,25.716,22.767,18.123,14.101,
8/12/21 3:45,26.36,25.695,22.767,18.144,14.122,
8/12/21 3:50,26.381,25.652,22.734,18.176,14.079,
8/12/21 3:55,26.338,25.652,22.777,18.187,13.897,
8/12/21 4:00,26.338,25.641,22.81,18.251,13.672,
8/12/21 4:05,26.349,25.652,22.842,18.348,13.446,
8/12/21 4:10,26.327,25.652,22.949,18.38,13.296,
8/12/21 4:15,26.306,25.63,22.927,18.412,13.307,
8/12/21 4:20,26.306,25.63,22.885,18.423,13.425,
8/12/21 4:25,26.295,25.63,22.788,18.401,13.586,
8/12/21 4:30,26.306,25.652,22.777,18.401,13.693,
8/12/21 4:35,26.263,25.652,22.799,18.38,13.725,
8/12/21 4:40,26.284,25.619,22.842,18.38,13.747,
8/12/21 4:45,26.263,25.63,22.927,18.369,13.779,
8/12/21 4:50,26.252,25.63,22.949,18.423,13.929,
8/12/21 4:55,26.252,25.641,22.874,18.359,14.015,
8/12/21 5:00,26.231,25.641,22.745,18.316,14.165,
8/12/21 5:05,26.252,25.598,22.606,18.208,14.262,
8/12/21 5:10,26.242,25.609,22.52,18.166,14.294,
8/12/21 5:15,26.209,25.587,22.552,18.187,14.326,
8/12/21 5:20,26.22,25.619,22.638,18.241,14.305,
8/12/21 5:25,26.22,25.587,22.799,18.273,14.272,
8/12/21 5:30,26.209,25.566,22.863,18.273,14.154,
8/12/21 5:35,26.209,25.566,22.895,18.219,13.897,
8/12/21 5:40,26.199,25.566,22.863,18.112,13.725,
8/12/21 5:45,26.177,25.619,22.788,17.994,13.607,
8/12/21 5:50,26.177,25.598,22.81,17.93,13.564,
8/12/21 5:55,26.156,25.587,22.702,17.897,13.607,
8/12/21 6:00,26.166,25.598,22.734,17.962,13.682,
8/12/21 6:05,26.156,25.619,22.788,18.015,13.736,
8/12/21 6:10,26.145,25.63,22.842,18.09,13.736,
8/12/21 6:15,26.124,25.652,22.842,18.08,13.725,
8/12/21 6:20,26.124,25.619,22.842,18.112,13.79,
8/12/21 6:25,26.124,25.652,22.81,18.069,13.811,
8/12/21 6:30,26.134,25.609,22.767,18.09,13.897,
8/12/21 6:35,26.113,25.609,22.713,18.08,13.876,
8/12/21 6:40,26.102,25.587,22.756,18.09,13.886,
8/12/21 6:45,26.102,25.587,22.82,18.155,13.768,
8/12/21 6:50,26.102,25.641,22.799,18.23,13.682,
8/12/21 6:55,26.124,25.619,22.863,18.305,13.597,
8/12/21 7:00,26.102,25.577,22.874,18.294,13.672,
8/12/21 7:05,26.102,25.555,22.863,18.294,13.725,
8/12/21 7:10,26.091,25.577,22.842,18.294,13.8,
8/12/21 7:15,26.059,25.544,22.842,18.219,13.811,
8/12/21 7:20,26.059,25.523,22.831,18.112,13.833,
8/12/21 7:25,26.048,25.48,22.852,18.155,13.876,
8/12/21 7:30,26.027,25.523,22.863,18.176,13.94,
8/12/21 7:35,26.027,25.48,22.81,18.23,13.983,
8/12/21 7:40,26.006,25.502,22.831,18.241,14.058,
8/12/21 7:45,26.006,25.48,22.874,18.305,14.154,
8/12/21 7:50,26.006,25.459,22.885,18.38,14.251,
8/12/21 7:55,26.006,25.469,22.949,18.412,14.294,
8/12/21 8:00,25.995,25.459,22.917,18.348,14.262,
8/12/21 8:05,25.995,25.437,22.927,18.369,14.144,
8/12/21 8:10,25.973,25.426,22.938,18.337,13.929,
8/12/21 8:15,25.984,25.405,23.003,18.294,13.768,
8/12/21 8:20,25.973,25.426,23.088,18.251,13.79,
8/12/21 8:25,25.952,25.448,23.163,18.251,13.843,
8/12/21 8:30,25.952,25.426,23.121,18.208,13.94,
8/12/21 8:35,25.963,25.448,23.003,18.176,14.09,
8/12/21 8:40,25.963,25.459,22.992,18.166,14.208,
8/12/21 8:45,25.941,25.469,22.949,18.166,14.358,
8/12/21 8:50,25.931,25.491,22.885,18.176,14.519,
8/12/21 8:55,25.92,25.502,22.81,18.198,14.573,
8/12/21 9:00,25.931,25.534,22.788,18.198,14.401,
8/12/21 9:05,25.888,25.544,22.799,18.294,14.197,
8/12/21 9:10,25.941,25.566,22.788,18.369,14.079,
8/12/21 9:15,25.909,25.534,22.756,18.423,13.961,
8/12/21 9:20,25.888,25.534,22.702,18.423,13.768,
8/12/21 9:25,25.877,25.566,22.745,18.444,13.564,
8/12/21 9:30,25.888,25.566,22.734,18.455,13.371,
8/12/21 9:35,25.898,25.577,22.692,18.444,13.275,
8/12/21 9:40,25.877,25.577,22.767,18.412,13.307,
8/12/21 9:45,25.888,25.566,22.756,18.38,13.457,
8/12/21 9:50,25.888,25.555,22.799,18.38,13.564,
8/12/21 9:55,25.931,25.587,22.799,18.455,13.672,
8/12/21 10:00,25.909,25.566,22.852,18.498,13.758,
8/12/21 10:05,25.92,25.523,22.874,18.401,13.843,
8/12/21 10:10,25.941,25.502,22.949,18.23,13.972,
8/12/21 10:15,25.952,25.448,22.96,18.133,14.079,
8/12/21 10:20,25.931,25.416,22.917,18.005,14.165,
8/12/21 10:25,25.931,25.448,22.895,17.94,14.305,
8/12/21 10:30,25.92,25.405,22.885,18.005,14.422,
8/12/21 10:35,25.92,25.405,22.917,18.005,14.412,
8/12/21 10:40,25.909,25.384,22.895,17.983,14.337,
8/12/21 10:45,25.952,25.394,22.927,18.069,14.229,
8/12/21 10:50,25.931,25.416,22.96,18.112,14.069,
8/12/21 10:55,25.973,25.405,22.906,18.144,13.897,
8/12/21 11:00,25.952,25.437,22.906,18.155,13.779,
8/12/21 11:05,25.952,25.426,22.927,18.155,13.672,
8/12/21 11:10,25.963,25.459,22.97,18.187,13.64,
8/12/21 11:15,25.963,25.48,22.992,18.176,13.575,
8/12/21 11:20,25.973,25.491,22.97,18.208,13.64,
8/12/21 11:25,25.973,25.491,22.938,18.23,13.736,
8/12/21 11:30,25.963,25.502,22.917,18.208,13.822,
8/12/21 11:35,25.995,25.512,22.906,18.251,13.865,
8/12/21 11:40,26.006,25.512,22.927,18.273,13.897,
8/12/21 11:45,26.006,25.534,22.927,18.337,13.843,
8/12/21 11:50,26.006,25.534,22.917,18.326,13.822,
8/12/21 11:55,26.016,25.534,22.917,18.38,13.79,
8/12/21 12:00,26.059,25.534,22.917,18.38,13.779,
8/12/21 12:05,26.059,25.555,22.938,18.412,13.833,
8/12/21 12:10,26.038,25.544,22.97,18.38,13.908,
8/12/21 12:15,26.059,25.577,22.97,18.391,14.026,
8/12/21 12:20,26.059,25.587,22.992,18.38,14.133,
8/12/21 12:25,26.059,25.577,22.981,18.401,14.208,
8/12/21 12:30,26.059,25.566,22.96,18.412,14.305,
8/12/21 12:35,26.102,25.566,22.938,18.423,14.347,
8/12/21 12:40,26.134,25.555,22.938,18.412,14.39,
8/12/21 12:45,26.134,25.566,22.949,18.434,14.305,
8/12/21 12:50,26.124,25.555,22.981,18.434,14.197,
8/12/21 12:55,26.145,25.566,22.938,18.423,14.133,
8/12/21 13:00,26.145,25.512,22.81,18.434,13.961,
8/12/21 13:05,26.145,25.502,22.756,18.423,13.843,
8/12/21 13:10,26.166,25.502,22.81,18.401,13.704,
8/12/21 13:15,26.124,25.512,22.842,18.369,13.693,
8/12/21 13:20,26.145,25.534,22.831,18.401,13.779,
8/12/21 13:25,26.124,25.544,22.842,18.455,13.833,
8/12/21 13:30,26.156,25.555,22.852,18.477,13.833,
8/12/21 13:35,26.188,25.587,22.895,18.455,13.865,
8/12/21 13:40,26.177,25.577,22.874,18.444,13.843,
8/12/21 13:45,26.209,25.566,22.917,18.359,13.833,
8/12/21 13:50,26.209,25.587,22.949,18.284,13.833,
8/12/21 13:55,26.263,25.555,22.96,18.198,13.876,
8/12/21 14:00,26.263,25.534,22.992,18.112,13.983,
8/12/21 14:05,26.306,25.48,23.024,18.176,13.972,
8/12/21 14:10,26.317,25.491,22.981,18.251,14.015,
8/12/21 14:15,26.349,25.405,22.874,18.305,14.015,
8/12/21 14:20,26.338,25.448,22.917,18.294,14.09,
8/12/21 14:25,26.349,25.48,22.906,18.219,13.951,
8/12/21 14:30,26.349,25.512,22.895,18.176,13.865,
8/12/21 14:35,26.349,25.534,22.874,18.166,13.876,
8/12/21 14:40,26.392,25.534,22.917,18.155,13.929,
8/12/21 14:45,26.392,25.555,22.96,18.187,13.94,
8/12/21 14:50,26.424,25.534,23.003,18.198,13.983,
8/12/21 14:55,26.402,25.512,23.056,18.198,13.993,
8/12/21 15:00,26.413,25.534,23.056,18.23,14.004,
8/12/21 15:05,26.402,25.544,23.003,18.305,13.972,
8/12/21 15:10,26.413,25.534,23.013,18.326,13.993,
8/12/21 15:15,26.445,25.502,23.067,18.359,14.004,
8/12/21 15:20,26.467,25.523,23.056,18.38,13.972,
8/12/21 15:25,26.467,25.523,23.035,18.423,13.897,
8/12/21 15:30,26.477,25.512,23.045,18.444,13.833,
8/12/21 15:35,26.445,25.502,23.088,18.455,13.854,
8/12/21 15:40,26.456,25.491,23.142,18.455,13.833,
8/12/21 15:45,26.413,25.48,23.11,18.401,13.908,
8/12/21 15:50,26.424,25.523,23.056,18.38,13.951,
8/12/21 15:55,26.402,25.544,23.024,18.401,13.972,
8/12/21 16:00,26.413,25.555,23.013,18.487,14.047,
8/12/21 16:05,26.413,25.544,23.035,18.466,14.015,
8/12/21 16:10,26.402,25.544,23.045,18.444,14.111,
8/12/21 16:15,26.402,25.544,22.97,18.412,14.133,
8/12/21 16:20,26.392,25.544,23.003,18.348,14.187,
8/12/21 16:25,26.424,25.555,23.024,18.359,14.111,
8/12/21 16:30,26.402,25.534,23.035,18.326,14.079,
8/12/21 16:35,26.381,25.544,23.056,18.284,14.079,
8/12/21 16:40,26.402,25.577,23.003,18.326,14.058,
8/12/21 16:45,26.413,25.555,22.938,18.38,14.09,
8/12/21 16:50,26.445,25.566,22.981,18.391,14.047,
8/12/21 16:55,26.467,25.587,22.97,18.348,14.026,
8/12/21 17:00,26.456,25.609,22.852,18.401,14.058,
8/12/21 17:05,26.467,25.609,22.831,18.38,14.069,
8/12/21 17:10,26.467,25.598,22.874,18.401,14.004,
8/12/21 17:15,26.477,25.587,22.885,18.412,13.983,
8/12/21 17:20,26.488,25.619,22.917,18.369,14.036,
8/12/21 17:25,26.51,25.619,22.927,18.38,14.09,
8/12/21 17:30,26.52,25.587,22.927,18.412,14.015,
8/12/21 17:35,26.488,25.598,22.938,18.38,14.015,
8/12/21 17:40,26.488,25.619,22.874,18.305,14.026,
8/12/21 17:45,26.488,25.652,22.82,18.326,14.004,
8/12/21 17:50,26.531,25.673,22.82,18.273,13.929,
8/12/21 17:55,26.531,25.63,22.82,18.251,13.94,
8/12/21 18:00,26.499,25.652,22.852,18.23,14.004,
8/12/21 18:05,26.51,25.662,22.852,18.219,14.101,
8/12/21 18:10,26.52,25.641,22.852,18.251,14.09,
8/12/21 18:15,26.467,25.641,22.852,18.241,14.047,
8/12/21 18:20,26.445,25.641,22.917,18.23,13.972,
8/12/21 18:25,26.445,25.662,22.927,18.176,13.94,
8/12/21 18:30,26.445,25.673,22.949,18.176,13.918,
8/12/21 18:35,26.467,25.652,22.917,18.166,13.908,
8/12/21 18:40,26.51,25.63,22.992,18.198,13.94,
8/12/21 18:45,26.499,25.587,23.013,18.219,13.951,
8/12/21 18:50,26.531,25.587,22.992,18.208,13.865,
8/12/21 18:55,26.542,25.587,23.013,18.176,13.886,
8/12/21 19:00,26.542,25.566,23.045,18.176,13.886,
8/12/21 19:05,26.553,25.566,23.024,18.144,13.876,
8/12/21 19:10,26.52,25.587,23.067,18.176,13.854,
8/12/21 19:15,26.51,25.63,23.131,18.187,13.865,
8/12/21 19:20,26.467,25.641,23.078,18.187,13.983,
8/12/21 19:25,26.531,25.652,23.056,18.251,14.047,
8/12/21 19:30,26.531,25.673,23.045,18.316,14.047,
8/12/21 19:35,26.531,25.673,23.013,18.401,14.069,
8/12/21 19:40,26.52,25.673,22.981,18.477,14.079,
8/12/21 19:45,26.488,25.652,22.992,18.487,14.09,
8/12/21 19:50,26.531,25.63,22.96,18.487,14.047,
8/12/21 19:55,26.51,25.587,22.96,18.509,14.058,
8/12/21 20:00,26.52,25.544,23.003,18.487,14.058,
8/12/21 20:05,26.488,25.566,23.024,18.498,14.079,
8/12/21 20:10,26.51,25.523,23.013,18.509,14.079,
8/12/21 20:15,26.51,25.534,23.045,18.509,14.058,
8/12/21 20:20,26.499,25.534,23.067,18.477,14.026,
8/12/21 20:25,26.51,25.544,23.067,18.509,14.036,
8/12/21 20:30,26.499,25.555,23.056,18.509,14.111,
8/12/21 20:35,26.51,25.577,23.003,18.498,14.09,
8/12/21 20:40,26.499,25.577,23.024,18.509,14.079,
8/12/21 20:45,26.467,25.566,23.078,18.541,14.154,
8/12/21 20:50,26.467,25.555,23.035,18.519,14.154,
8/12/21 20:55,26.488,25.577,23.013,18.455,14.144,
8/12/21 21:00,26.435,25.587,22.992,18.38,14.229,
8/12/21 21:05,26.456,25.566,23.056,18.337,14.24,
8/12/21 21:10,26.456,25.534,23.056,18.294,14.208,
8/12/21 21:15,26.445,25.544,23.088,18.251,14.144,
8/12/21 21:20,26.445,25.555,23.056,18.208,14.09,
8/12/21 21:25,26.467,25.544,23.013,18.208,14.079,
8/12/21 21:30,26.445,25.587,23.003,18.273,14.015,
8/12/21 21:35,26.477,25.587,23.003,18.284,13.929,
8/12/21 21:40,26.467,25.566,22.992,18.273,13.929,
8/12/21 21:45,26.445,25.587,22.874,18.284,13.876,
8/12/21 21:50,26.456,25.598,22.852,18.305,13.843,
8/12/21 21:55,26.467,25.619,22.874,18.284,13.854,
8/12/21 22:00,26.52,25.609,22.831,18.262,13.876,
8/12/21 22:05,26.488,25.587,22.863,18.262,13.886,
8/12/21 22:10,26.488,25.598,22.874,18.294,13.886,
8/12/21 22:15,26.488,25.609,22.842,18.208,13.865,
8/12/21 22:20,26.488,25.619,22.81,18.198,13.854,
8/12/21 22:25,26.499,25.587,22.82,18.251,13.876,
8/12/21 22:30,26.477,25.587,22.788,18.294,13.854,
8/12/21 22:35,26.51,25.609,22.81,18.241,13.886,
8/12/21 22:40,26.51,25.587,22.842,18.273,13.865,
8/12/21 22:45,26.499,25.598,22.874,18.251,13.897,
8/12/21 22:50,26.51,25.587,22.852,18.251,13.876,
8/12/21 22:55,26.488,25.587,22.906,18.273,13.865,
8/12/21 23:00,26.499,25.566,22.927,18.262,13.886,
8/12/21 23:05,26.488,25.555,22.949,18.198,13.951,
8/12/21 23:10,26.51,25.544,22.938,18.208,14.036,
8/12/21 23:15,26.467,25.566,22.938,18.219,14.058,
8/12/21 23:20,26.477,25.587,22.938,18.198,14.09,
8/12/21 23:25,26.488,25.555,22.97,18.23,14.122,
8/12/21 23:30,26.467,25.587,22.97,18.23,14.154,
8/12/21 23:35,26.467,25.566,22.96,18.219,14.219,
8/12/21 23:40,26.467,25.566,22.96,18.251,14.197,
8/12/21 23:45,26.456,25.566,22.96,18.251,14.144,
8/12/21 23:50,26.456,25.566,22.938,18.262,14.111,
8/12/21 23:55,26.456,25.587,22.938,18.305,14.09,
8/13/21 0:00,26.477,25.566,22.906,18.305,14.069,
8/13/21 0:05,26.456,25.587,22.938,18.326,14.079,
8/13/21 0:10,26.456,25.587,22.895,18.337,14.026,
8/13/21 0:15,26.435,25.587,22.938,18.337,14.015,
8/13/21 0:20,26.413,25.555,22.895,18.348,13.918,
8/13/21 0:25,26.435,25.544,22.927,18.412,13.908,
8/13/21 0:30,26.435,25.534,22.938,18.455,13.94,
8/13/21 0:35,26.413,25.555,22.949,18.466,13.897,
8/13/21 0:40,26.402,25.566,22.938,18.477,13.897,
8/13/21 0:45,26.435,25.566,22.97,18.477,13.908,
8/13/21 0:50,26.424,25.577,22.97,18.477,13.929,
8/13/21 0:55,26.402,25.555,22.96,18.466,13.951,
8/13/21 1:00,26.381,25.544,23.024,18.423,14.004,
8/13/21 1:05,26.392,25.544,23.045,18.434,14.058,
8/13/21 1:10,26.435,25.566,23.056,18.38,14.09,
8/13/21 1:15,26.445,25.577,23.067,18.348,14.144,
8/13/21 1:20,26.435,25.587,23.013,18.305,14.165,
8/13/21 1:25,26.456,25.587,22.938,18.326,14.208,
8/13/21 1:30,26.424,25.577,22.938,18.294,14.176,
8/13/21 1:35,26.435,25.598,22.97,18.305,14.187,
8/13/21 1:40,26.402,25.587,22.895,18.294,14.154,
8/13/21 1:45,26.445,25.598,22.874,18.294,14.144,
8/13/21 1:50,26.424,25.598,22.895,18.326,14.069,
8/13/21 1:55,26.445,25.609,22.927,18.359,13.94,
8/13/21 2:00,26.467,25.598,22.906,18.337,13.854,
8/13/21 2:05,26.445,25.609,22.917,18.359,13.822,
8/13/21 2:10,26.467,25.609,22.938,18.38,13.779,
8/13/21 2:15,26.477,25.587,22.917,18.369,13.822,
8/13/21 2:20,26.467,25.587,22.885,18.359,13.822,
8/13/21 2:25,26.467,25.587,22.885,18.38,13.8,
8/13/21 2:30,26.477,25.587,22.874,18.38,13.8,
8/13/21 2:35,26.467,25.587,22.863,18.38,13.843,
8/13/21 2:40,26.456,25.598,22.895,18.326,13.865,
8/13/21 2:45,26.477,25.598,22.895,18.305,13.908,
8/13/21 2:50,26.477,25.577,22.895,18.294,13.951,
8/13/21 2:55,26.467,25.587,22.874,18.251,14.015,
8/13/21 3:00,26.477,25.577,22.863,18.284,13.993,
8/13/21 3:05,26.488,25.577,22.874,18.294,14.036,
8/13/21 3:10,26.477,25.587,22.895,18.294,14.09,
8/13/21 3:15,26.51,25.587,22.906,18.273,14.111,
8/13/21 3:20,26.499,25.566,22.906,18.251,14.122,
8/13/21 3:25,26.51,25.577,22.927,18.262,14.101,
8/13/21 3:30,26.52,25.587,22.949,18.23,14.079,
8/13/21 3:35,26.52,25.555,22.949,18.198,14.047,
8/13/21 3:40,26.488,25.544,22.97,18.198,13.972,
8/13/21 3:45,26.499,25.544,22.97,18.176,13.961,
8/13/21 3:50,26.51,25.566,22.938,18.198,13.929,
8/13/21 3:55,26.51,25.544,22.938,18.208,13.929,
8/13/21 4:00,26.499,25.544,22.981,18.198,13.897,
8/13/21 4:05,26.488,25.566,23.003,18.219,13.886,
8/13/21 4:10,26.488,25.534,23.003,18.23,13.897,
8/13/21 4:15,26.51,25.544,22.97,18.262,13.929,
8/13/21 4:20,26.499,25.534,22.97,18.273,13.961,
8/13/21 4:25,26.542,25.555,22.938,18.294,13.897,
8/13/21 4:30,26.531,25.523,22.938,18.294,13.929,
8/13/21 4:35,26.488,25.534,22.938,18.316,13.929,
8/13/21 4:40,26.499,25.544,22.949,18.337,13.972,
8/13/21 4:45,26.499,25.534,22.981,18.337,13.972,
8/13/21 4:50,26.542,25.534,22.96,18.337,13.972,
8/13/21 4:55,26.52,25.566,22.96,18.38,14.015,
8/13/21 5:00,26.488,25.534,22.96,18.359,14.036,
8/13/21 5:05,26.499,25.566,22.917,18.38,14.047,
8/13/21 5:10,26.488,25.566,22.917,18.38,14.09,
8/13/21 5:15,26.488,25.555,22.863,18.391,14.101,
8/13/21 5:20,26.477,25.534,22.927,18.348,14.133,
8/13/21 5:25,26.467,25.534,22.917,18.38,14.122,
8/13/21 5:30,26.467,25.544,22.938,18.337,14.111,
8/13/21 5:35,26.445,25.534,22.906,18.369,14.144,
8/13/21 5:40,26.467,25.534,22.863,18.369,14.122,
8/13/21 5:45,26.456,25.523,22.831,18.38,14.09,
8/13/21 5:50,26.445,25.544,22.82,18.423,14.069,
8/13/21 5:55,26.424,25.555,22.874,18.412,14.058,
8/13/21 6:00,26.402,25.534,22.852,18.391,14.058,
8/13/21 6:05,26.402,25.555,22.906,18.434,14.036,
8/13/21 6:10,26.36,25.534,22.906,18.444,13.972,
8/13/21 6:15,26.392,25.544,22.852,18.423,13.908,
8/13/21 6:20,26.402,25.544,22.917,18.401,13.908,
8/13/21 6:25,26.392,25.534,22.874,18.305,13.929,
8/13/21 6:30,26.37,25.555,22.874,18.305,13.929,
8/13/21 6:35,26.36,25.523,22.917,18.273,13.929,
8/13/21 6:40,26.36,25.534,22.917,18.251,13.929,
8/13/21 6:45,26.349,25.534,22.927,18.219,13.961,
8/13/21 6:50,26.327,25.555,22.949,18.219,13.972,
8/13/21 6:55,26.36,25.587,22.906,18.198,14.004,
8/13/21 7:00,26.36,25.587,22.885,18.198,13.972,
8/13/21 7:05,26.338,25.587,22.874,18.208,13.983,
8/13/21 7:10,26.317,25.609,22.874,18.241,13.993,
8/13/21 7:15,26.317,25.63,22.852,18.251,13.94,
8/13/21 7:20,26.306,25.63,22.842,18.251,13.929,
8/13/21 7:25,26.317,25.619,22.852,18.262,13.918,
8/13/21 7:30,26.317,25.63,22.852,18.262,13.876,
8/13/21 7:35,26.306,25.63,22.874,18.294,13.822,
